"Page_Index","Order_in_Page","Title","Year","Authors","Publication_Info","Abstract","Link","DOI","Citations","Scholar_Link"
"30","10","Application of machine learning in early childhood development research: a scoping review","2025","FN Benson, D Chelangat, W Brink, PN Mwangala… - BMJ open, 2025","bmjopen.bmj.com","… Excluded were studies focusing on robotics; neurodevelopmental disorders such as autism 
spectrum disorder, attention-deficit/hyperactivity disorder and communication disorders; …","https://bmjopen.bmj.com/content/15/8/e100358.abstract","","1.0","https://bmjopen.bmj.com/content/15/8/e100358.abstract"
"31","1","Prevalence and risk factors of neurodevelopmental disorders among migrant and refugee preschool children in high-income countries: A systematic review and meta …","2024.0","KS Rahaman, V Eapen, M Subramanium, JR John… - medRxiv, 2024","medrxiv.org","… Autism and intellectual disability are differentially related to … among latino children with 
autism spectrum disorders. Intellect … status, country of birth, and the odds of a child with autism. …","https://www.medrxiv.org/content/10.1101/2024.11.12.24317152.abstract","10.1101/2024.11.12.24317152.abstract","","https://www.medrxiv.org/content/10.1101/2024.11.12.24317152.abstract"
"31","2","Mapping gaps and exploring impairment and disability prevalence in South Asian (SAARC) countries: a scoping review","2025.0","R Akram, A Buis, M Sultana, JA Lauer… - Disability and …, 2025","Taylor & Francis","… For instance, the prevalence of disability in Bangladesh is estimated between 0.93% to 5.71… 
identified in a government report conducted by the Bangladesh Bureau of Statistics (BBS) […","https://www.tandfonline.com/doi/abs/10.1080/17483107.2024.2426618","10.1080/17483107.2024.2426618","4.0","https://www.tandfonline.com/doi/abs/10.1080/17483107.2024.2426618"
"31","3","Os desafios do cuidado familiar à crianças com transtorno do espectro autista: Uma revisão de escopo na área da saúde","2021.0","T Sbardelotto - PQDT-Global, 2021","search.proquest.com","… Autism spectrum disorder is understood as the presence of persistent deficits in the ability 
to … in family care practices for children with autism spectrum disorder (ASD) and present an …","https://search.proquest.com/openview/59c6327cd53f56c5b3bb3702ebc6f931/1?pq-origsite=gscholar&cbl=2026366&diss=y","","","https://search.proquest.com/openview/59c6327cd53f56c5b3bb3702ebc6f931/1?pq-origsite=gscholar&cbl=2026366&diss=y"
"31","4","A Systematic Review of Electronic Health Record-Based Disease Prediction Approaches","","S Muntaha, MHS Tanim Rahman","researchgate.net","… But some developing countries like Bangladesh, face a challenging situation to develop 
an … Another disease which is very difficult to diagnose from just early symptoms is autism in …","https://www.researchgate.net/profile/Samia-Muntaha/publication/392031009_A_Systematic_Review_of_Electronic_Health_Record-Based_Disease_Prediction_Approaches/links/68315d648a76251f22e68761/A-Systematic-Review-of-Electronic-Health-Record-Based-Disease-Prediction-Approaches.pdf","","","https://www.researchgate.net/profile/Samia-Muntaha/publication/392031009_A_Systematic_Review_of_Electronic_Health_Record-Based_Disease_Prediction_Approaches/links/68315d648a76251f22e68761/A-Systematic-Review-of-Electronic-Health-Record-Based-Disease-Prediction-Approaches.pdf"
"31","5","Lenus: Research Repository","2023.0","SC Owens, R Perera, MPKJ Engelen, EP Nicolaas…","2023 - lenus.ie","… A study carried out by the Autism Speaks Autism Treatment Network revealed that 
multivitamin/mineral supplements were used by 56% of children with ASD. However, supplements …","https://www.lenus.ie/server/api/core/bitstreams/b585e42b-bc53-4ffd-877d-60b6485ca2ea/content","","","https://www.lenus.ie/server/api/core/bitstreams/b585e42b-bc53-4ffd-877d-60b6485ca2ea/content"
"31","6","Application of Entropy for Automated Detection of Neurological Disorders With Electroencephalogram Signals: A Review of the Last Decade (2012-2022)","2023.0","S Janifer Jabin Jui, RC Deo, PD Barua, A Devi… - IEEE …, 2023","opus.lib.uts.edu.au","… Although lower middle-class economies like Bangladesh have registered a comparatively 
… In this work, we have explored eight neurological disorders including epilepsy, autism, …","https://opus.lib.uts.edu.au/handle/10453/177383","","","https://opus.lib.uts.edu.au/handle/10453/177383"
"31","7","A systematic compilation of rating scales developed, translated, and adapted in India","2024.0","S Grover, R Laxmi - Indian Journal of Psychiatry, 2024","journals.lww.com","… We also included information about scales translated into Bangla by researchers in Bangladesh 
as the same script is applicable in different parts of Bengal. However, we did not include …","https://journals.lww.com/indianjpsychiatry/fulltext/2024/66090/a_systematic_compilation_of_rating_scales.1.aspx?context=latestarticles","","4.0","https://journals.lww.com/indianjpsychiatry/fulltext/2024/66090/a_systematic_compilation_of_rating_scales.1.aspx?context=latestarticles"
"31","8","Contagion comeback: unravelling the measles outbreak across the USA","2024.0","IM Tahir, V Kumar, H Faisal, A Gill, V Kumari… - Frontiers in Public …, 2024","frontiersin.org","… should be raised about the potential complications of measles and the benefits of vaccination, 
particularly to counteract misinformation that incorrectly links the MMR vaccine to autism (…","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2024.1491927/full","10.3389/fpubh.2024.1491927/full","4.0","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2024.1491927/full"
"31","9","Emerging Role of Polyunsaturated Fatty Acids (PUFAs) on Human Brain Development and Neurological Diseases: A Systematic Review.","2024.0","S Noreen, S Anmol, S Fatima, R Sattar… - Tropical Journal of …, 2024","search.ebscohost.com","Polyunsaturated fatty acids (PUFAs) are essential components of neural membranes, 
contributing to membrane fluidity, receptor function, and neurotransmission. Healthy fats, like …","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=26160684&AN=182260305&h=qzndX3Me6pijW3kUsRYSLTnKOpMFTrbDrJVZvZ2cutWuX44c%2B3Q4XhykC5elZHsDf26D0gESore33k7nV2Kb1g%3D%3D&crl=c","","1.0","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=26160684&AN=182260305&h=qzndX3Me6pijW3kUsRYSLTnKOpMFTrbDrJVZvZ2cutWuX44c%2B3Q4XhykC5elZHsDf26D0gESore33k7nV2Kb1g%3D%3D&crl=c"
"31","10","An artificial intelligence based approach towards inclusive healthcare provisioning in society 5.0: a perspective on brain disorder","2021.0","S Al Mamun, MS Kaiser, M Mahmud - International Conference on Brain …, 2021","Springer","Face detection and sparse facial feature analysis is popular as a non-invasive approach to 
diagnosis special disease. In futuristic intelligent healthcare system, the confined way of …","https://link.springer.com/chapter/10.1007/978-3-030-86993-9_15","10.1007/978-3-030-86993-9_15","44.0","https://link.springer.com/chapter/10.1007/978-3-030-86993-9_15"
"32","1","PROTOCOL: Teacher professional development for disability inclusion in low‐and middle‐income Asia‐Pacific countries: An evidence and gap map","2021.0","SK Ahmed, D Jeffries, A Chakraborty… - Campbell Systematic …, 2021","Wiley Online Library","According to prior research, teacher readiness and capability are key contributors for 
successful transition towards disability inclusive education, yet in‐service teacher professional …","https://onlinelibrary.wiley.com/doi/abs/10.1002/cl2.1201","10.1002/cl2.1201","8.0","https://onlinelibrary.wiley.com/doi/abs/10.1002/cl2.1201"
"32","2","Malnutrition and its risk factors among children and adolescents with intellectual disability (ID) in Asian countries: A scoping review.","2021.0","SF Mohamed, SK Leng, D Vanoh - Malaysian Journal of Nutrition, 2021","nutriweb.org.my","… syndromes, co-occurring conditions such as autism, diabetes, congenital heart disease, and 
… Socio-economic risk factors for early childhood underweight in Bangladesh. Global Health …","https://nutriweb.org.my/mjn/publication/27-1/MJN%20Vol%2027%20No%201_April%202021%20(Final%20Full%20Compilation).pdf#page=31","","11.0","https://nutriweb.org.my/mjn/publication/27-1/MJN%20Vol%2027%20No%201_April%202021%20(Final%20Full%20Compilation).pdf#page=31"
"32","3","Gut microorganisms and neurological disease perspectives","2021.0","NA Faruqui, DH Prium, SA Mowna, MA Ullah… - Future …, 2021","Taylor & Francis","… of the gut microbiota on autism may include autoimmune … In children with autism, intestinal 
permeability may lead to a … diets may also influence autism-like behavioral patterns, such …","https://www.tandfonline.com/doi/abs/10.2217/fnl-2020-0026","10.2217/fnl-2020-0026","13.0","https://www.tandfonline.com/doi/abs/10.2217/fnl-2020-0026"
"32","4","Factors influencing oral health behaviours, access and provision of dental care for autistic children and adolescents in countries with a very high human …","2021.0","J Erwin, M Paisi, R Witton, S Neill, L Burns… - International Journal of …, 2021","mdpi.com","… Autism is a neurodevelopmental condition which affects individuals in very different ways and 
to different extents. Autism… We are aware of the speed of change in the landscape of autism…","https://www.mdpi.com/1660-4601/18/23/12346","","6.0","https://www.mdpi.com/1660-4601/18/23/12346"
"32","5","Commentary and clinical implications of “state of the evidence traffic lights 2019: systematic review of interventions for preventing and treating children with …","2021.0","I Novak, MCB Paton, M Finch-Edmondson… - J Exp …, 2021","pdfs.semanticscholar.org","… to middle income countries (3.4 per 1000 in Bangladesh), with a late diagnosis at 5 years 
2 … This study revealed a genetic overlap between cerebral palsy, autism spectrum disorder, …","https://pdfs.semanticscholar.org/699a/22ee619a899a3fe5ed1550abd6ae4f648c90.pdf","","3.0","https://pdfs.semanticscholar.org/699a/22ee619a899a3fe5ed1550abd6ae4f648c90.pdf"
"32","6","Gastrointestinal tract microbiome effect and role in disease development","2022.0","N Crnčević, M Hukić, S Deumić, A Selimagić, A Dozić… - Diseases, 2022","mdpi.com","… lead to diseases and conditions, including autism spectrum disorder, celiac disease, Crohn’s 
… The study included 90 children from Bangladesh who were two years old. It was shown that …","https://www.mdpi.com/2079-9721/10/3/45","","11.0","https://www.mdpi.com/2079-9721/10/3/45"
"32","7","Extended kangaroo mother care–Examining the utility of skin-to-skin contact over the first year of life","2025.0","R Mehta - Infant Behavior and Development, 2025","Elsevier","… Postnatal skin-brain connection and thermoregulation via epidermal keratinocytes may 
mediate the relationship between SSC and autism spectrum disorder. …","https://www.sciencedirect.com/science/article/pii/S0163638325000293","","2.0","https://www.sciencedirect.com/science/article/pii/S0163638325000293"
"32","8","Family support and family and child-related outcomes among families impacted by disability in low-and middle-income countries: A scoping review","2020.0","RP Nuri, B Batorowicz… - Journal of Child Health …, 2020","journals.sagepub.com","… of children with autism spectrum disorder and cerebral palsy. For instance, of the 13 articles, 
7 studies explored the perspectives of parents of children with autism spectrum disorder …","https://journals.sagepub.com/doi/abs/10.1177/1367493519883456","10.1177/1367493519883456","45.0","https://journals.sagepub.com/doi/abs/10.1177/1367493519883456"
"32","9","Behavioral Challenges in Classroom and the Impact of Teacher Training: A Thematic Review","","Z Chakma","researchgate.net","… This is very helpful especially for students with special needs such as autism and ADHD, … 
South Asian countries like Bangladesh, India and Nepal. Particularly Bangladesh is a culturally …","https://www.researchgate.net/profile/Zinnia-Chakma/publication/391704427_Behavioral_Challenges_in_Classroom_and_the_Impact_of_Teacher_Training_A_Thematic_Review/links/68239845026fee1034f7dcbf/Behavioral-Challenges-in-Classroom-and-the-Impact-of-Teacher-Training-A-Thematic-Review.pdf","","","https://www.researchgate.net/profile/Zinnia-Chakma/publication/391704427_Behavioral_Challenges_in_Classroom_and_the_Impact_of_Teacher_Training_A_Thematic_Review/links/68239845026fee1034f7dcbf/Behavioral-Challenges-in-Classroom-and-the-Impact-of-Teacher-Training-A-Thematic-Review.pdf"
